Date,Close,High,Low,Open,Volume,Ticker,Daily_Return_%,MA_50,MA_200
,^CNX100,^CNX100,^CNX100,^CNX100,^CNX100,,,,
2006-03-06,3128.0,3130.449951171875,3099.35009765625,3099.35009765625,0,^CNX100,1.2707405908539027,2894.53798828125,
2006-03-07,3125.449951171875,3129.89990234375,3107.39990234375,3129.25,0,^CNX100,-0.08152330013186937,2901.6489892578124,
2006-03-08,3061.85009765625,3130.0,3055.89990234375,3124.5,0,^CNX100,-2.034902318361509,2907.264990234375,
2006-03-09,3074.60009765625,3077.5,3019.0,3067.85009765625,0,^CNX100,0.4164148992715111,2913.734990234375,
2006-03-10,3124.949951171875,3130.25,3093.85009765625,3096.75,0,^CNX100,1.6376065802510942,2922.36298828125,
2006-03-13,3139.949951171875,3159.199951171875,3131.699951171875,3139.14990234375,0,^CNX100,0.4800076876231296,2930.14798828125,
2006-03-14,3132.60009765625,3160.949951171875,3123.64990234375,3149.60009765625,0,^CNX100,-0.23407549897035418,2938.009990234375,
2006-03-16,3162.949951171875,3165.60009765625,3144.25,3150.75,0,^CNX100,0.9688390656162005,2946.0159912109375,
2006-03-17,3168.39990234375,3191.449951171875,3162.5,3178.5,0,^CNX100,0.17230595665467252,2953.75298828125,
2006-03-20,3197.85009765625,3200.10009765625,3182.699951171875,3191.800048828125,0,^CNX100,0.9294974188932104,2962.0719921875,
2006-03-21,3194.0,3222.949951171875,3178.85009765625,3210.35009765625,0,^CNX100,-0.12039643944135037,2969.3919921875,
2006-03-22,3170.75,3198.75,3154.800048828125,3187.050048828125,0,^CNX100,-0.7279273638071349,2975.768994140625,
2006-03-23,3177.449951171875,3196.10009765625,3157.64990234375,3185.35009765625,0,^CNX100,0.21130493327683464,2982.2259912109375,
2006-03-24,3209.949951171875,3214.39990234375,3181.35009765625,3185.5,0,^CNX100,1.0228327904272305,2989.0419921875,
2006-03-27,3245.25,3250.39990234375,3217.89990234375,3217.89990234375,0,^CNX100,1.0997071407682801,2996.624990234375,
2006-03-28,3242.5,3265.300048828125,3234.449951171875,3258.39990234375,0,^CNX100,-0.08473923426546293,3004.9169921875,
2006-03-29,3269.25,3272.5,3244.949951171875,3254.10009765625,0,^CNX100,0.8249807247494134,3014.0709912109373,
2006-03-30,3321.050048828125,3333.050048828125,3284.60009765625,3284.60009765625,0,^CNX100,1.5844627614322926,3024.2479931640623,
2006-03-31,3318.449951171875,3337.10009765625,3292.050048828125,3319.64990234375,0,^CNX100,-0.07829143246930181,3034.738994140625,
2006-04-03,3387.39990234375,3391.64990234375,3326.300048828125,3326.300048828125,0,^CNX100,2.0777758346943287,3046.7609912109374,
2006-04-04,3403.5,3422.0,3381.800048828125,3405.5,0,^CNX100,0.4752936801205587,3059.5129931640627,
2006-04-05,3434.550048828125,3436.5,3408.050048828125,3422.75,0,^CNX100,0.9122976003562489,3071.7119921875,
2006-04-07,3380.199951171875,3476.449951171875,3371.64990234375,3469.60009765625,0,^CNX100,-1.58245175884959,3082.214990234375,
2006-04-10,3403.10009765625,3409.60009765625,3359.699951171875,3388.10009765625,0,^CNX100,0.677479049025953,3093.4379931640624,
2006-04-12,3314.14990234375,3407.800048828125,3301.60009765625,3405.0,0,^CNX100,-2.6137989703494457,3102.0419921875,
2006-04-13,3268.85009765625,3318.050048828125,3210.300048828125,3316.199951171875,0,^CNX100,-1.3668604626321912,3108.783994140625,
2006-04-17,3344.89990234375,3352.39990234375,3299.0,3321.75,0,^CNX100,2.326500219206351,3117.2879931640623,
2006-04-18,3429.64990234375,3432.35009765625,3384.39990234375,3384.39990234375,0,^CNX100,2.5337081070980982,3126.9979931640623,
2006-04-19,3443.5,3477.75,3414.550048828125,3463.25,0,^CNX100,0.4038341536488854,3137.5979931640627,
2006-04-20,3477.800048828125,3481.449951171875,3436.949951171875,3458.949951171875,0,^CNX100,0.9960809881842669,3148.9369921875,
2006-04-21,3474.550048828125,3494.449951171875,3424.5,3490.85009765625,0,^CNX100,-0.09344988079734717,3160.643994140625,
2006-04-24,3454.85009765625,3482.60009765625,3444.449951171875,3471.89990234375,0,^CNX100,-0.5669784834015923,3170.893994140625,
2006-04-25,3376.550048828125,3451.60009765625,3367.949951171875,3451.60009765625,0,^CNX100,-2.266380497412701,3179.1269970703124,
2006-04-26,3462.10009765625,3467.199951171875,3370.800048828125,3385.60009765625,0,^CNX100,2.533652621492055,3189.2419970703127,
2006-04-27,3419.300048828125,3502.85009765625,3407.699951171875,3476.14990234375,0,^CNX100,-1.2362452737024965,3198.07599609375,
2006-04-28,3426.300048828125,3434.949951171875,3268.949951171875,3306.550048828125,0,^CNX100,0.2047202614581689,3206.7519970703124,
2006-05-02,3528.550048828125,3543.14990234375,3513.800048828125,3514.89990234375,0,^CNX100,2.984268702181292,3217.922998046875,
2006-05-03,3558.949951171875,3564.14990234375,3507.5,3527.64990234375,0,^CNX100,0.8615409140603214,3229.6689990234377,
2006-05-04,3575.35009765625,3600.199951171875,3549.699951171875,3573.89990234375,0,^CNX100,0.4608141926518261,3241.7480029296876,
2006-05-05,3589.800048828125,3603.199951171875,3566.85009765625,3585.050048828125,0,^CNX100,0.404154859725403,3254.9650048828125,
2006-05-08,3614.550048828125,3628.949951171875,3607.550048828125,3625.800048828125,0,^CNX100,0.6894534420678777,3268.3580078125,
2006-05-09,3638.0,3641.35009765625,3578.60009765625,3629.35009765625,0,^CNX100,0.6487654301391643,3281.666005859375,
2006-05-10,3672.10009765625,3675.449951171875,3650.25,3659.39990234375,0,^CNX100,0.9373308866478913,3295.4190087890624,
2006-05-11,3624.39990234375,3689.25,3612.89990234375,3689.25,0,^CNX100,-1.2989895167330845,3308.1330078125,
2006-05-12,3574.0,3615.85009765625,3563.300048828125,3579.199951171875,0,^CNX100,-1.3905723347790166,3319.8680078125,
2006-05-15,3423.449951171875,3561.39990234375,3406.25,3553.550048828125,0,^CNX100,-4.212368461894933,3328.2440087890627,
2006-05-16,3437.300048828125,3455.5,3293.25,3422.25,0,^CNX100,0.40456550712852923,3336.7540087890625,
2006-05-17,3543.800048828125,3550.75,3479.64990234375,3488.85009765625,0,^CNX100,3.0983620425080183,3346.475009765625,
2006-05-18,3296.550048828125,3487.949951171875,3276.10009765625,3487.949951171875,0,^CNX100,-6.976973773725225,3350.6410107421875,
2006-05-19,3155.39990234375,3381.25,3120.550048828125,3381.25,0,^CNX100,-4.2817534814783675,3351.9740087890623,
2006-05-22,2986.35009765625,3183.949951171875,2798.699951171875,3183.949951171875,0,^CNX100,-5.35747638712717,3349.1410107421875,
2006-05-23,3106.14990234375,3119.64990234375,2910.199951171875,2985.050048828125,0,^CNX100,4.0115793785035825,3348.755009765625,
2006-05-24,3029.60009765625,3160.300048828125,3009.449951171875,3137.199951171875,0,^CNX100,-2.4644594463950176,3348.110009765625,
2006-05-25,3075.949951171875,3093.949951171875,2939.800048828125,2972.949951171875,0,^CNX100,1.5299000535246243,3348.1370068359374,
2006-05-26,3117.39990234375,3177.050048828125,3089.60009765625,3119.75,0,^CNX100,1.3475495970304507,3347.986005859375,
2006-05-29,3132.14990234375,3164.14990234375,3108.85009765625,3115.5,0,^CNX100,0.47315071733051717,3347.8300048828123,
2006-05-30,3103.75,3165.35009765625,3088.64990234375,3142.949951171875,0,^CNX100,-0.9067223226608245,3347.2530029296877,
2006-05-31,2998.25,3022.64990234375,2902.199951171875,2991.0,0,^CNX100,-3.39911397503021,3343.95900390625,
2006-06-01,2894.14990234375,3052.699951171875,2871.60009765625,3037.60009765625,0,^CNX100,-3.4720286052280502,3338.47400390625,
2006-06-02,3006.85009765625,3012.85009765625,2870.25,2905.949951171875,0,^CNX100,3.8940690397975875,3334.65400390625,
2006-06-05,2935.85009765625,3031.60009765625,2929.449951171875,3017.699951171875,0,^CNX100,-2.361275011858499,3329.491005859375,
2006-06-06,2859.75,2926.699951171875,2838.85009765625,2847.550048828125,0,^CNX100,-2.592097522860659,3323.271005859375,
2006-06-07,2768.75,2876.89990234375,2726.39990234375,2830.35009765625,0,^CNX100,-3.1820963370923994,3315.0970068359375,
2006-06-08,2621.60009765625,2728.60009765625,2584.14990234375,2728.60009765625,0,^CNX100,-5.314669159142216,3303.330009765625,
2006-06-09,2769.199951171875,2778.10009765625,2603.699951171875,2603.699951171875,0,^CNX100,5.630143729685599,3293.8090087890623,
2006-06-12,2686.25,2771.699951171875,2674.550048828125,2764.10009765625,0,^CNX100,-2.995448239003906,3282.6840087890623,
2006-06-13,2568.10009765625,2607.75,2546.35009765625,2602.5,0,^CNX100,-4.3983211668217725,3268.6610107421875,
2006-06-14,2533.800048828125,2667.25,2499.550048828125,2605.60009765625,0,^CNX100,-1.3356196224371675,3252.9160107421876,
2006-06-15,2692.699951171875,2704.10009765625,2575.35009765625,2603.25,0,^CNX100,6.271209222576224,3240.4010107421873,
2006-06-16,2787.60009765625,2853.14990234375,2760.050048828125,2772.800048828125,0,^CNX100,3.5243490996118565,3228.4050146484374,
2006-06-19,2817.550048828125,2831.14990234375,2750.64990234375,2797.449951171875,0,^CNX100,1.0743991290951715,3216.686015625,
2006-06-20,2768.75,2792.60009765625,2745.64990234375,2786.85009765625,0,^CNX100,-1.7320029097059653,3203.3700146484375,
2006-06-21,2827.25,2832.449951171875,2750.85009765625,2759.5,0,^CNX100,2.112866817155745,3192.311015625,
2006-06-22,2896.699951171875,2917.89990234375,2885.550048828125,2896.199951171875,0,^CNX100,2.456448887501095,3182.1830126953123,
2006-06-23,2936.5,2953.39990234375,2831.050048828125,2872.60009765625,0,^CNX100,1.373978993303182,3174.6300146484373,
2006-06-26,2835.0,2952.60009765625,2823.449951171875,2952.60009765625,0,^CNX100,-3.456495828367101,3165.9530126953123,
2006-06-27,2867.449951171875,2887.550048828125,2792.699951171875,2850.800048828125,0,^CNX100,1.1446190889550234,3156.404013671875,
2006-06-28,2863.35009765625,2884.699951171875,2806.949951171875,2806.949951171875,0,^CNX100,-0.14297907846479996,3145.078017578125,
2006-06-29,2878.60009765625,2925.949951171875,2868.60009765625,2905.75,0,^CNX100,0.5325929236694726,3133.78001953125,
2006-06-30,3003.14990234375,3006.89990234375,2946.199951171875,2946.199951171875,0,^CNX100,4.326749130207697,3124.2870166015623,
2006-07-03,3022.89990234375,3030.199951171875,2991.64990234375,3024.25,0,^CNX100,0.6576428297697223,3115.254013671875,
2006-07-04,3011.800048828125,3048.050048828125,3004.10009765625,3041.300048828125,0,^CNX100,-0.36719222846310906,3106.3930126953123,
2006-07-05,3065.949951171875,3069.14990234375,2997.35009765625,2999.550048828125,0,^CNX100,1.7979248776763823,3100.1810107421875,
2006-07-06,3030.14990234375,3052.949951171875,3013.699951171875,3026.0,0,^CNX100,-1.1676657935802748,3091.5420068359376,
2006-07-07,2953.300048828125,3066.39990234375,2937.10009765625,3055.60009765625,0,^CNX100,-2.536173324500657,3082.2220068359375,
2006-07-10,3012.449951171875,3017.949951171875,2943.10009765625,2954.10009765625,0,^CNX100,2.0028409360986155,3073.9450048828126,
2006-07-11,2990.85009765625,3015.199951171875,2976.300048828125,3010.050048828125,0,^CNX100,-0.7170194979412847,3063.191005859375,
2006-07-12,3060.89990234375,3065.14990234375,2965.800048828125,2978.14990234375,0,^CNX100,2.3421369309813977,3053.2300048828124,
2006-07-13,3038.14990234375,3062.39990234375,3020.14990234375,3050.800048828125,0,^CNX100,-0.7432454743972583,3042.4860009765625,
2006-07-14,2995.64990234375,3008.550048828125,2964.64990234375,2981.300048828125,0,^CNX100,-1.398877651402708,3030.602998046875,
2006-07-17,2887.449951171875,2976.10009765625,2881.60009765625,2976.10009765625,0,^CNX100,-3.611902415139401,3016.06099609375,
2006-07-18,2868.5,2911.5,2846.25,2902.64990234375,0,^CNX100,-0.6562867406302297,3000.67099609375,
2006-07-19,2806.75,2906.550048828125,2795.550048828125,2897.0,0,^CNX100,-2.1526930451455484,2983.363994140625,
2006-07-20,2892.199951171875,2908.699951171875,2862.39990234375,2883.64990234375,0,^CNX100,3.0444446841320083,2968.7199951171874,
2006-07-21,2818.75,2871.14990234375,2805.39990234375,2868.449951171875,0,^CNX100,-2.5395875946306656,2953.6149951171874,
2006-07-24,2858.64990234375,2864.949951171875,2755.89990234375,2788.199951171875,0,^CNX100,1.415517599778271,2942.318994140625,
2006-07-25,2914.699951171875,2920.39990234375,2884.10009765625,2888.300048828125,0,^CNX100,1.960717497521136,2931.8669921875,
2006-07-26,2978.64990234375,2988.60009765625,2899.449951171875,2923.64990234375,0,^CNX100,2.1940492072318962,2920.5639892578124,
2006-07-27,3020.60009765625,3029.0,2978.699951171875,3002.85009765625,0,^CNX100,1.4083627377454278,2915.044990234375,
2006-07-28,3005.39990234375,3036.300048828125,2986.14990234375,3018.949951171875,0,^CNX100,-0.5032177322742637,2912.044990234375,
2006-07-31,3020.85009765625,3053.10009765625,3012.550048828125,3043.35009765625,0,^CNX100,0.5140811810252277,2912.734990234375,
2006-08-01,3022.449951171875,3030.89990234375,2991.5,3015.050048828125,0,^CNX100,0.052960374196198146,2911.0609912109376,
2006-08-02,3056.800048828125,3061.699951171875,3016.0,3016.0,0,^CNX100,1.1364984767715303,2911.604990234375,
2006-08-03,3063.699951171875,3107.10009765625,3050.5,3069.64990234375,0,^CNX100,0.22572305134564985,2911.359990234375,
2006-08-04,3049.550048828125,3095.949951171875,3035.89990234375,3068.35009765625,0,^CNX100,-0.4618566625082754,2910.0029931640624,
2006-08-07,3030.0,3050.39990234375,3020.35009765625,3033.10009765625,0,^CNX100,-0.6410797827580361,2907.9599951171876,
2006-08-08,3086.699951171875,3089.75,3042.14990234375,3042.14990234375,0,^CNX100,1.8712855172235976,2907.618994140625,
2006-08-09,3128.699951171875,3139.64990234375,3072.0,3072.35009765625,0,^CNX100,1.360676472102651,2910.2279931640624,
2006-08-10,3139.35009765625,3151.050048828125,3109.699951171875,3126.89990234375,0,^CNX100,0.3404016572565949,2915.1319970703125,
2006-08-11,3154.14990234375,3167.60009765625,3118.949951171875,3154.75,0,^CNX100,0.4714289336047228,2918.0779931640627,
2006-08-14,3192.35009765625,3196.300048828125,3167.800048828125,3174.449951171875,0,^CNX100,1.2111090625120502,2923.2079931640624,
2006-08-16,3235.550048828125,3254.60009765625,3229.10009765625,3230.699951171875,0,^CNX100,1.3532335066755774,2930.723994140625,
2006-08-17,3231.800048828125,3262.050048828125,3207.75,3262.050048828125,0,^CNX100,-0.11589992252964976,2939.9849951171873,
2006-08-18,3234.5,3244.25,3218.5,3237.5,0,^CNX100,0.0835432616833387,2952.2429931640627,
2006-08-21,3249.60009765625,3255.39990234375,3215.550048828125,3233.800048828125,0,^CNX100,0.46684488039110406,2961.85099609375,
2006-08-22,3249.300048828125,3282.050048828125,3239.0,3249.39990234375,0,^CNX100,-0.009233407776587654,2973.1119970703126,
2006-08-23,3216.85009765625,3250.64990234375,3207.14990234375,3246.699951171875,0,^CNX100,-0.998675120310244,2986.0869970703125,
2006-08-24,3248.75,3256.300048828125,3186.199951171875,3192.0,0,^CNX100,0.9916502595813226,3000.38599609375,
2006-08-25,3267.60009765625,3282.199951171875,3257.60009765625,3271.85009765625,0,^CNX100,0.5802261687187338,3011.8839990234374,
2006-08-28,3283.300048828125,3286.75,3261.949951171875,3268.699951171875,0,^CNX100,0.4804734576650427,3021.797998046875,
2006-08-29,3305.949951171875,3314.64990234375,3298.800048828125,3306.5,0,^CNX100,0.6898517347457833,3031.56599609375,
2006-08-30,3309.800048828125,3319.199951171875,3288.60009765625,3318.60009765625,0,^CNX100,0.11645964739681602,3042.3869970703126,
2006-08-31,3291.699951171875,3328.25,3284.550048828125,3326.800048828125,0,^CNX100,-0.5468637799633358,3051.67599609375,
2006-09-01,3314.89990234375,3317.64990234375,3283.25,3294.699951171875,0,^CNX100,0.7048015164205834,3060.0399951171876,
2006-09-04,3356.39990234375,3361.60009765625,3337.64990234375,3337.64990234375,0,^CNX100,1.2519231718175927,3068.4379931640624,
2006-09-05,3358.64990234375,3367.14990234375,3343.199951171875,3363.949951171875,0,^CNX100,0.06703611206844151,3078.9109912109375,
2006-09-06,3365.25,3376.89990234375,3353.699951171875,3362.10009765625,0,^CNX100,0.1965104386630001,3088.8669921875,
2006-09-07,3344.800048828125,3360.64990234375,3330.0,3344.75,0,^CNX100,-0.6076799991642567,3098.4959912109375,
2006-09-08,3361.199951171875,3367.39990234375,3335.949951171875,3353.800048828125,0,^CNX100,0.49031039537015264,3108.14798828125,
2006-09-11,3255.39990234375,3371.85009765625,3243.199951171875,3371.85009765625,0,^CNX100,-3.147686848895681,3113.19298828125,
2006-09-12,3281.75,3285.14990234375,3219.75,3262.35009765625,0,^CNX100,0.8094273651995554,3118.369990234375,
2006-09-13,3346.14990234375,3359.60009765625,3316.949951171875,3322.10009765625,0,^CNX100,1.9623646634798542,3125.0569873046875,
2006-09-14,3364.35009765625,3375.75,3348.5,3371.35009765625,0,^CNX100,0.5439145239653387,3131.024990234375,
2006-09-15,3370.449951171875,3378.64990234375,3329.35009765625,3364.64990234375,0,^CNX100,0.1813085243380197,3137.8309912109376,
2006-09-18,3383.800048828125,3396.800048828125,3378.050048828125,3384.949951171875,0,^CNX100,0.3960924461022808,3146.4409912109377,
2006-09-19,3348.35009765625,3403.89990234375,3331.300048828125,3394.800048828125,0,^CNX100,-1.0476372912209153,3153.158994140625,3058.710749511719
2006-09-20,3388.800048828125,3394.35009765625,3314.10009765625,3318.75,0,^CNX100,1.208056206553465,3161.1179931640627,3062.629249267578
2006-09-21,3436.300048828125,3439.800048828125,3413.5,3413.550048828125,0,^CNX100,1.4016760893410085,3168.62599609375,3066.5619995117186
2006-09-22,3427.949951171875,3445.550048828125,3410.75,3414.64990234375,0,^CNX100,-0.24299675632509787,3176.4219970703125,3070.4402490234374
2006-09-25,3407.300048828125,3435.64990234375,3400.050048828125,3435.25,0,^CNX100,-0.6023980115780425,3184.655,3074.378249511719
2006-09-26,3450.75,3454.550048828125,3402.85009765625,3425.5,0,^CNX100,1.2752017887834421,3195.9210009765625,3078.5389990234376
2006-09-27,3463.60009765625,3480.75,3453.25,3473.60009765625,0,^CNX100,0.3723856453307306,3207.8230029296874,3082.6252490234374
2006-09-28,3465.0,3477.89990234375,3453.14990234375,3470.10009765625,0,^CNX100,0.04041755122645707,3220.9880029296874,3086.651749267578
2006-09-29,3479.75,3491.0,3468.35009765625,3476.89990234375,0,^CNX100,0.4256854256854181,3232.73900390625,3090.531999511719
2006-10-03,3463.800048828125,3495.25,3457.10009765625,3483.800048828125,0,^CNX100,-0.4583648587362599,3245.6400048828127,3094.2472497558592
2006-10-04,3415.75,3472.050048828125,3409.60009765625,3472.050048828125,0,^CNX100,-1.3872061940867875,3256.7820068359374,3097.5504992675783
2006-10-05,3465.35009765625,3472.89990234375,3418.64990234375,3418.64990234375,0,^CNX100,1.4520997630461885,3267.795009765625,3101.1172497558596
2006-10-06,3470.89990234375,3482.449951171875,3461.89990234375,3480.199951171875,0,^CNX100,0.16015134203188897,3277.640009765625,3104.857999267578
2006-10-09,3470.85009765625,3487.550048828125,3443.39990234375,3451.300048828125,0,^CNX100,-0.0014349214584430392,3286.645009765625,3108.4402502441408
2006-10-10,3473.64990234375,3500.25,3465.699951171875,3490.5,0,^CNX100,0.0806662520340673,3296.010009765625,3111.8672497558596
2006-10-11,3456.300048828125,3509.89990234375,3443.449951171875,3499.89990234375,0,^CNX100,-0.49947041306375173,3304.7190087890626,3115.2832495117186
2006-10-12,3515.449951171875,3520.699951171875,3448.85009765625,3467.199951171875,0,^CNX100,1.7113647978509672,3314.5790087890623,3119.0109997558593
2006-10-13,3563.699951171875,3569.35009765625,3544.550048828125,3553.25,0,^CNX100,1.372512784143498,3324.7170068359374,3122.924249267578
2006-10-16,3605.14990234375,3609.800048828125,3580.0,3580.0,0,^CNX100,1.163115630939826,3335.546005859375,3127.1944982910154
2006-10-17,3596.10009765625,3619.64990234375,3577.75,3619.64990234375,0,^CNX100,-0.25102436604970135,3346.4770068359376,3131.7072485351564
2006-10-18,3592.800048828125,3606.60009765625,3586.5,3594.800048828125,0,^CNX100,-0.09176743523562347,3357.7330078125,3135.9177490234374
2006-10-19,3558.14990234375,3606.10009765625,3537.300048828125,3606.10009765625,0,^CNX100,-0.9644329217730063,3367.1620068359375,3140.0109985351564
